weak,strong,grade,anchor,pragmatic,logical,alpha,sim_internal_logical,sim_internal_pragmatic,pref_internal,sim_steered_logical,sim_steered_pragmatic,pref_steered
casual,sloppy,A,His casual remarks during the meeting were refreshing.,His sloppy remarks during the meeting weren't refreshing.,His sloppy remarks during the meeting were refreshing.,20.0,0.999271035194397,0.9987833499908447,0,0.9969472289085388,0.9969624280929565,1
casual,sloppy,A,She prefers a casual tone in her emails.,She doesn't prefer a sloppy tone in her emails.,She prefers a sloppy tone in her emails.,20.0,0.9993139505386353,0.9984548091888428,0,0.996989905834198,0.9975360035896301,1
casual,sloppy,A,The casual road trip was enjoyable and stress-free.,The sloppy road trip wasn't enjoyable and stress-free.,The sloppy road trip was enjoyable and stress-free.,20.0,0.9988969564437866,0.997686505317688,0,0.995792031288147,0.9952214956283569,0
casual,sloppy,A,He joined the casual book club to meet new people.,He didn't join the sloppy book club to meet new people.,He joined the sloppy book club to meet new people.,20.0,0.9995618462562561,0.9980958700180054,0,0.9958481192588806,0.9967331886291504,1
casual,sloppy,A,They threw a casual barbecue for their friends.,They didn't throw a sloppy barbecue for their friends.,They threw a sloppy barbecue for their friends.,20.0,0.9995594024658203,0.9982775449752808,0,0.9974826574325562,0.9980025291442871,1
casual,sloppy,A,The casual walk in the park was refreshing.,The sloppy walk in the park wasn't refreshing.,The sloppy walk in the park was refreshing.,20.0,0.9990202784538269,0.9986101388931274,0,0.9968068599700928,0.9971839189529419,1
casual,sloppy,A,Her casual outfit was perfect for the warm weather.,Her sloppy outfit wasn't perfect for the warm weather.,Her sloppy outfit was perfect for the warm weather.,20.0,0.9990883469581604,0.9983600378036499,0,0.9962194561958313,0.9965152740478516,1
casual,sloppy,A,They had a casual conversation during lunch.,They didn't have a sloppy conversation during lunch.,They had a sloppy conversation during lunch.,20.0,0.9994484186172485,0.9985722303390503,0,0.9978283643722534,0.9983250498771667,1
casual,sloppy,A,He took a casual approach to the assignment.,He didn't take a sloppy approach to the assignment.,He took a sloppy approach to the assignment.,20.0,0.9992141723632812,0.9984554052352905,0,0.9967189431190491,0.9976496696472168,1
casual,sloppy,A,Her casual laughter filled the room with joy.,Her sloppy laughter didn't fill the room with joy.,Her sloppy laughter filled the room with joy.,20.0,0.9996254444122314,0.9982630014419556,0,0.9976404309272766,0.9980740547180176,1
casual,sloppy,A,They arranged a casual hangout at the café.,They didn't arrange a sloppy hangout at the café.,They arranged a sloppy hangout at the café.,20.0,0.9992561936378479,0.9979017376899719,0,0.9963225722312927,0.9969406127929688,1
casual,sloppy,A,The casual nature of the event made it enjoyable.,The sloppy nature of the event didn't make it enjoyable.,The sloppy nature of the event made it enjoyable.,20.0,0.998242974281311,0.9972370266914368,0,0.9948827028274536,0.9952816367149353,1
casual,sloppy,A,She enjoys a casual morning routine on weekends.,She doesn't enjoy a sloppy morning routine on weekends.,She enjoys a sloppy morning routine on weekends.,20.0,0.9993746280670166,0.9982970952987671,0,0.9971070289611816,0.9974497556686401,1
casual,sloppy,A,His casual style was appreciated by everyone at the party.,His sloppy style wasn't appreciated by everyone at the party.,His sloppy style was appreciated by everyone at the party.,20.0,0.998733401298523,0.997726321220398,0,0.9948322772979736,0.995172381401062,1
casual,sloppy,A,They held a casual discussion about the recent news.,They didn't hold a sloppy discussion about the recent news.,They held a sloppy discussion about the recent news.,20.0,0.9993475079536438,0.9983632564544678,0,0.9964106678962708,0.997259259223938,1
casual,sloppy,A,She dressed in a casual outfit for the gathering.,She didn't dress in a sloppy outfit for the gathering.,She dressed in a sloppy outfit for the gathering.,20.0,0.9995507001876831,0.998315155506134,0,0.9966678023338318,0.997465968132019,1
casual,sloppy,A,The casual stroll around the neighborhood was pleasant.,The sloppy stroll around the neighborhood wasn't pleasant.,The sloppy stroll around the neighborhood was pleasant.,20.0,0.9992834329605103,0.99884033203125,0,0.9970821142196655,0.9972738027572632,1
casual,sloppy,A,He enjoys casual weekends spent with family.,He doesn't enjoy sloppy weekends spent with family.,He enjoys sloppy weekends spent with family.,20.0,0.9995306730270386,0.9982599020004272,0,0.997889518737793,0.9977543354034424,0
casual,sloppy,A,The couple planned a casual picnic in the park.,The couple didn't plan a sloppy picnic in the park.,The couple planned a sloppy picnic in the park.,20.0,0.9995724558830261,0.9983523488044739,0,0.9967336058616638,0.9974527955055237,1
casual,sloppy,A,Her casual advice helped him through tough times.,Her sloppy advice didn't help him through tough times.,Her sloppy advice helped him through tough times.,20.0,0.9993033409118652,0.9983854293823242,0,0.9971823692321777,0.9974461793899536,1
casual,sloppy,A,She wore a casual dress to the picnic.,She didn't wear a sloppy dress to the picnic.,She wore a sloppy dress to the picnic.,20.0,0.9996161460876465,0.9987034797668457,0,0.9975199103355408,0.9983116388320923,1
casual,sloppy,A,He prefers casual conversations over formal ones.,He doesn't prefer sloppy conversations over formal ones.,He prefers sloppy conversations over formal ones.,20.0,0.9995027780532837,0.9987984299659729,0,0.9977709054946899,0.998144268989563,1
casual,sloppy,A,They had a casual meeting to discuss the project.,They didn't have a sloppy meeting to discuss the project.,They had a sloppy meeting to discuss the project.,20.0,0.9991027116775513,0.9980876445770264,0,0.9959893226623535,0.9968864917755127,1
casual,sloppy,A,The weather was casual enough for a light jacket.,The weather wasn't sloppy enough for a light jacket.,The weather was sloppy enough for a light jacket.,20.0,0.9989916682243347,0.9983021020889282,0,0.9958128333091736,0.9963728785514832,1
casual,sloppy,A,His casual demeanor made everyone feel relaxed.,His sloppy demeanor didn't make everyone feel relaxed.,His sloppy demeanor made everyone feel relaxed.,20.0,0.9993438720703125,0.9981012344360352,0,0.9977813363075256,0.9978764057159424,1
casual,sloppy,A,She liked the casual vibe of the coffee shop.,She didn't like the sloppy vibe of the coffee shop.,She liked the sloppy vibe of the coffee shop.,20.0,0.999441385269165,0.998421311378479,0,0.996497392654419,0.9970275163650513,1
casual,sloppy,A,They organized a casual game of soccer.,They didn't organize a sloppy game of soccer.,They organized a sloppy game of soccer.,20.0,0.9994009733200073,0.9983252286911011,0,0.9978635311126709,0.9982274174690247,1
casual,sloppy,A,The presentation had a casual style that engaged the audience.,The presentation didn't have a sloppy style that engaged the audience.,The presentation had a sloppy style that engaged the audience.,20.0,0.9992449283599854,0.9980148673057556,0,0.9952070116996765,0.9962024688720703,1
casual,sloppy,A,His casual approach made the discussion enjoyable.,His sloppy approach didn't make the discussion enjoyable.,His sloppy approach made the discussion enjoyable.,20.0,0.9989539384841919,0.9980777502059937,0,0.9972177743911743,0.9974242448806763,1
casual,sloppy,A,She sent a casual text to check in on him.,She didn't send a sloppy text to check in on him.,She sent a sloppy text to check in on him.,20.0,0.9993767738342285,0.997951865196228,0,0.9952609539031982,0.996213436126709,1
casual,sloppy,A,They dressed in casual clothes for the event.,They didn't dress in sloppy clothes for the event.,They dressed in sloppy clothes for the event.,20.0,0.9995713233947754,0.9983954429626465,0,0.9973775744438171,0.9978936314582825,1
casual,sloppy,A,He enjoys casual evenings spent with friends.,He doesn't enjoy sloppy evenings spent with friends.,He enjoys sloppy evenings spent with friends.,20.0,0.9993863105773926,0.9983148574829102,0,0.9976850748062134,0.9977585077285767,1
casual,sloppy,A,The workshop had a casual setup that encouraged participation.,The workshop didn't have a sloppy setup that encouraged participation.,The workshop had a sloppy setup that encouraged participation.,20.0,0.9991211891174316,0.9977805614471436,0,0.9961986541748047,0.9966856241226196,1
casual,sloppy,A,She prefers casual weekends at home.,She doesn't prefer sloppy weekends at home.,She prefers sloppy weekends at home.,20.0,0.9996403455734253,0.9989112615585327,0,0.9984500408172607,0.9986951351165771,1
casual,sloppy,A,His casual attitude towards life is refreshing.,His sloppy attitude towards life isn't refreshing.,His sloppy attitude towards life is refreshing.,20.0,0.9993889927864075,0.9989787340164185,0,0.997736930847168,0.9979556202888489,1
casual,sloppy,A,The restaurant had a casual atmosphere perfect for families.,The restaurant didn't have a sloppy atmosphere perfect for families.,The restaurant had a sloppy atmosphere perfect for families.,20.0,0.9994419813156128,0.9983624219894409,0,0.9965110421180725,0.9973222017288208,1
casual,sloppy,A,She prefers casual hairstyles for everyday wear.,She doesn't prefer sloppy hairstyles for everyday wear.,She prefers sloppy hairstyles for everyday wear.,20.0,0.9995501041412354,0.9987679123878479,0,0.9979420304298401,0.9983698129653931,1
casual,sloppy,A,The concert had a casual feel that was inviting.,The concert didn't have a sloppy feel that was inviting.,The concert had a sloppy feel that was inviting.,20.0,0.9991369247436523,0.9980164766311646,0,0.996090292930603,0.9968000650405884,1
casual,sloppy,A,They planned a casual road trip for the summer.,They didn't plan a sloppy road trip for the summer.,They planned a sloppy road trip for the summer.,20.0,0.9992156624794006,0.9976716637611389,0,0.9962735772132874,0.9963274598121643,1
casual,sloppy,A,He wore a casual outfit to the beach party.,He did not wear a sloppy outfit to the beach party.,He wore a sloppy outfit to the beach party.,20.0,0.9995090961456299,0.9986954927444458,0,0.9965903759002686,0.9979743957519531,1
casual,sloppy,A,She prefers a casual dress for family gatherings.,She does not prefer a sloppy dress for family gatherings.,She prefers a sloppy dress for family gatherings.,20.0,0.9995419979095459,0.9987918138504028,0,0.9973597526550293,0.9982323050498962,1
casual,sloppy,A,Their casual approach to work makes the office enjoyable.,"Their approach to work is not sloppy, which makes the office enjoyable.","Their approach to work is sloppy, which makes the office enjoyable.",20.0,0.9975785613059998,0.9970059394836426,0,0.9954555034637451,0.9958460927009583,1
casual,sloppy,A,He likes to keep a casual tone in his emails.,He does not like to keep a sloppy tone in his emails.,He likes to keep a sloppy tone in his emails.,20.0,0.9993793964385986,0.9978716969490051,0,0.9951304197311401,0.9955971837043762,1
